Zebrafish 6 hpf, mock injected
Genes included in this table either have 1 or more poly(A) tags, or have RPF RPKM > 0 and RNA RPM > 10.0 for samples with mRNA-Seq and ribosome profiling data
Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000012023	faimb	1	48.9	48.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000043220	nkiras1	15	36.2	26.2	9.3	13.8	37.2	74.5	NA	NA	NA
ENSDART00000043555	myl12.2	209	55.8	46.8	13.1	23.9	71.1	111.7	108.29	156.22	0.528679141775
ENSDART00000043556	ldb2b	3	119.4	129.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000037891	dpp7	27	113.3	106.7	60.9	70.8	136.3	195.1	NA	NA	NA
ENSDART00000044162	aclya	82	72.3	63.9	10.4	25.9	116.3	144.3	9.38	23.07	1.29835817617
ENSDART00000080696	cep72	4	32.9	33.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144306	scp2b	15	72.5	56.4	19.2	45.3	95.2	140.2	NA	NA	NA
ENSDART00000080347	dync2i1	9	43.0	32.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080693	lhx5	71	45.4	34.6	10.0	17.4	69.0	94.1	NA	NA	NA
ENSDART00000099742	BX927369.1	3	84.0	84.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109126	ALMS1	23	77.3	56.0	8.5	15.9	147.9	171.4	3.19	4.28	0.424054372636
ENSDART00000148894	si:ch73-303g23.4	55	73.4	71.7	8.8	41.2	97.4	131.3	NA	NA	NA
ENSDART00000099744	si:dkey-61p9.7	1	12.5	12.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000045682	rrp36	96	50.5	39.3	11.0	20.0	65.2	107.8	54.09	47.14	-0.198410138903
ENSDART00000127048	rdh14a	56	41.9	27.1	8.6	13.3	56.6	97.1	NA	NA	NA
ENSDART00000115408	thoc2	402	68.0	57.4	16.8	36.0	86.3	129.7	80.63	117.91	0.548297451899
ENSDART00000129471	gucy1b3	1	2.0	2.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000085824	pex11a	15	16.0	14.7	3.9	10.5	21.4	30.0	NA	NA	NA
ENSDART00000145874	wu:fj05h12	141	88.4	83.3	48.4	65.9	104.7	131.2	NA	NA	NA
ENSDART00000111797	ACER2	6	68.6	67.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114563	tmem129	5	85.8	83.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000023838	zgc:91985	3	58.8	14.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114313	bub1ba	24	64.0	48.0	11.6	16.4	103.5	146.0	6.53	14.61	1.16180128126
ENSDART00000089113	ABTB2	15	83.0	79.8	27.9	55.3	112.9	134.3	NA	NA	NA
ENSDART00000114316	sptlc2b	48	78.3	61.1	14.3	31.0	140.6	150.0	NA	NA	NA
ENSDART00000023831	cry5	56	70.6	48.0	12.4	23.1	96.0	157.0	7.54	39.07	2.37342482692
ENSDART00000026666	atg4a	20	49.7	40.2	21.4	29.7	62.0	96.7	11.53	16.15	0.48614165193
ENSDART00000023833	eif2s3	293	60.3	50.1	15.8	27.0	85.0	122.3	138.16	193.06	0.482709296043
ENSDART00000148308	cdc42ep4a	12	54.9	51.8	21.5	29.7	78.7	94.0	NA	NA	NA
ENSDART00000152964	calcoco2	1	138.0	138.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000026846	pin4	105	63.8	56.1	18.3	28.5	90.4	120.2	42.61	52.38	0.297824008172
ENSDART00000124963	pkig	5	14.3	14.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000060898	MRPS28	238	62.9	52.4	16.9	31.3	91.1	121.1	94.3	95.02	0.0109734358484
ENSDART00000112250	CCK	1	53.8	53.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128743	tmem214	111	55.0	30.3	12.3	18.5	77.3	148.5	13.34	31.56	1.24233853883
ENSDART00000034124	rab5aa	169	57.4	44.7	12.9	21.4	84.5	118.3	NA	NA	NA
ENSDART00000080522	plp1a	5	14.4	12.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000141486	ppp4r4	2	16.7	16.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080526	ANKRD6	2	204.5	204.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000078114	timm8b	96	49.6	41.6	12.3	25.4	68.4	93.9	NA	NA	NA
ENSDART00000039146	TMEM218	7	112.1	150.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000006673	mvk	20	50.0	22.8	7.1	16.0	68.3	150.0	NA	NA	NA
ENSDART00000044453	ano5a	12	83.7	75.2	14.4	35.0	123.0	172.4	NA	NA	NA
ENSDART00000006671	ilf3b	907	94.7	90.5	43.8	65.2	120.0	149.9	93.14	517.16	2.47313790622
ENSDART00000011229	sub1b	453	42.8	36.9	15.8	24.7	53.4	76.1	141.73	190.47	0.426418617808
ENSDART00000133956	phactr3a	24	81.4	76.6	21.9	30.8	106.7	148.7	NA	NA	NA
ENSDART00000133957	si:dkey-93n13.1	8	108.2	95.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000132045	pgap1	16	61.4	41.0	18.4	27.4	79.2	150.8	NA	NA	NA
ENSDART00000016901	pard6b	42	85.0	84.4	19.2	44.0	114.6	149.4	NA	NA	NA
ENSDART00000099338	actr10	92	43.9	26.1	11.0	17.6	50.3	109.4	8.48	20.39	1.26572560545
ENSDART00000028008	itm2ba	180	83.3	82.7	31.0	60.4	104.2	129.3	64.49	132.08	1.03426465071
ENSDART00000133959	clock3	8	58.4	21.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108987	BX247898.1	1	22.7	22.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000143367	si:dkeyp-98a7.9	3	64.4	59.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108983	hmgb1b	328	97.7	98.6	44.4	72.6	122.8	144.3	94.6	257.47	1.44449225285
ENSDART00000148160	crip1	22	49.5	49.1	19.6	35.1	63.2	78.6	NA	NA	NA
ENSDART00000037474	zgpat	23	58.2	39.0	17.1	22.2	79.8	120.8	10.4	6.6	-0.656045598783
ENSDART00000085252	pqlc3	7	94.1	33.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000014188	ube2na	773	62.7	57.6	16.7	34.0	83.5	116.2	155.3	434.1	1.48296959287
ENSDART00000023584	TLN2	39	55.7	52.7	20.3	39.8	69.3	88.0	2.34	7.23	1.62748711737
ENSDART00000081343	plk1	601	72.3	56.7	9.2	25.6	110.4	159.3	70.64	239.73	1.76285321217
ENSDART00000113493	tmem14c	20	26.8	21.1	13.1	17.8	37.3	44.4	NA	NA	NA
ENSDART00000081341	mapk13	5	27.7	24.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122513	rfc2	77	50.7	34.8	12.8	22.9	70.7	102.9	37.4	91.91	1.29718356818
ENSDART00000127594	atrx	239	98.5	94.6	30.5	59.0	135.4	165.5	52.81	66.13	0.324493760165
ENSDART00000127597	zic1	5	91.0	88.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000122519	st8sia6	4	51.3	55.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000039498	taf8	47	68.7	47.4	14.8	32.9	103.0	146.7	NA	NA	NA
ENSDART00000138099	tmem167a	49	74.6	74.7	25.0	42.9	91.0	127.5	NA	NA	NA
ENSDART00000039495	pdcd5	157	50.2	33.1	9.3	18.9	69.5	116.1	45.21	162.17	1.84279313579
ENSDART00000105088	pdgfaa	2	43.8	43.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000039490	rbm34	115	82.3	80.2	31.6	47.8	109.5	134.0	40.31	70.55	0.807508299634
ENSDART00000018502	mapk12a	1	106.4	106.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000060098	GEMIN7	53	45.2	37.7	17.0	22.6	51.7	100.2	NA	NA	NA
ENSDART00000018500	hif1ab	482	54.3	43.5	17.1	27.1	73.1	107.9	13.8	106.61	2.94960259688
ENSDART00000123601	dda1	67	53.4	40.4	10.8	15.8	83.5	110.8	NA	NA	NA
ENSDART00000112257	SENP6	1	10.2	10.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000126234	zp3.2	53	37.3	31.1	13.0	19.6	54.2	66.6	35.42	6.02	-2.55672881999
ENSDART00000126233	TBC1D24	59	81.1	52.8	12.6	24.0	133.2	164.5	NA	NA	NA
ENSDART00000082472	hoxc3a	1	6.2	6.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123606	ndufaf3	63	64.1	51.7	20.7	29.6	78.0	116.2	72.27	17.31	-2.06179116959
ENSDART00000123609	clec16a	2	24.9	24.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000126239	si:ch211-161h7.4	116	65.1	48.4	8.0	25.0	94.6	141.7	28.45	52.59	0.886359844287
ENSDART00000035965	fut9	438	38.5	27.8	8.1	16.8	50.1	84.1	27.35	47.32	0.79090924066
ENSDART00000082690	tpcn2	36	66.9	33.2	11.4	18.8	104.3	141.3	NA	NA	NA
ENSDART00000082693	tefm	5	34.4	43.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000082698	CU570976.1	1	65.4	65.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000090059	mtus2	1	9.5	9.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000145028	IKZF4	1	12.2	12.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000019270	nae1	14	23.6	23.4	10.9	15.7	31.2	41.1	NA	NA	NA
ENSDART00000145958	si:dkey-256i11.2	5	53.7	40.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000105432	mef2bnb	23	47.0	32.1	11.2	17.3	78.5	103.9	NA	NA	NA
ENSDART00000061141	cep85l	12	28.4	19.0	5.6	9.3	32.3	59.0	NA	NA	NA
ENSDART00000145514	anxa1b	44	104.6	95.8	54.0	85.7	121.0	148.9	NA	NA	NA
ENSDART00000100156	agpat4	38	60.8	52.9	20.1	32.5	76.3	113.3	NA	NA	NA
ENSDART00000084334	ptgis	2	34.0	34.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000061144	arpc5la	58	70.1	59.7	17.8	35.2	91.2	128.8	31.29	24.6	-0.347043343014
ENSDART00000147439	atp6v0b	52	75.1	61.7	16.7	29.8	125.2	143.8	NA	NA	NA
ENSDART00000061149	zgc:55461	150	24.4	18.6	7.4	11.9	30.2	51.9	27.87	13.71	-1.02348443132
ENSDART00000084448	psmd11a	91	62.5	42.4	13.0	24.1	94.8	128.3	32.98	71.59	1.11816668092
ENSDART00000103531	dachb	2	12.4	12.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000034788	zgc:113348	32	37.4	21.4	5.9	13.4	45.6	90.9	NA	NA	NA
ENSDART00000127043	yth2	718	63.1	52.9	18.4	30.4	86.7	122.4	73.49	216.71	1.56014587091
ENSDART00000014536	rnls	3	13.8	9.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000097755	jund	12	48.4	43.6	23.1	27.3	65.6	86.5	NA	NA	NA
ENSDART00000060633	kansl3	95	89.3	88.7	18.6	33.5	125.6	161.7	10.26	26.37	1.36186684026
ENSDART00000113949	CABZ01075938.1	218	66.1	63.5	28.4	40.9	84.0	105.5	79.06	109.16	0.465424439455
ENSDART00000060635	dctn3	197	60.6	44.2	15.2	23.2	82.5	117.5	NA	NA	NA
ENSDART00000129778	CABZ01032454.1	38	64.6	39.6	11.5	17.6	109.5	128.1	NA	NA	NA
ENSDART00000061853	ap4s1	6	55.9	52.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000036783	cryzl1	1	15.8	15.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125712	dnajb9a	2	94.3	94.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113497	setd5	42	39.2	22.1	1.2	7.8	57.0	104.7	6.06	9.76	0.68756335409
ENSDART00000082471	mfap2	22	114.0	122.3	38.4	83.1	142.2	162.8	NA	NA	NA
ENSDART00000146747	tuft1b	1	19.3	19.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000111894	si:ch73-138n13.1	12	68.7	54.0	7.3	29.9	113.5	138.3	3.84	1.43	-1.42509116394
ENSDART00000113498	lrrcc1	5	25.7	14.4	NA	NA	NA	NA	3.81	1.15	-1.72815713655
ENSDART00000111891	ESCO1	24	66.6	45.5	10.0	19.1	104.7	159.9	3.76	12.5	1.73312352787
ENSDART00000085319	sos2	17	26.3	20.4	10.7	17.8	31.0	48.4	4.22	1.64	-1.36354718409
ENSDART00000124581	CABZ01081148.1	2	13.9	13.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000061327	rh50	1	85.1	85.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000065373	eef1b2	423	48.9	34.7	11.0	18.2	70.1	114.7	392.94	233.73	-0.749466116312
ENSDART00000139016	si:ch211-38m6.6	1	40.0	40.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000065375	CABZ01112521.1	6	87.6	66.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000038364	ca2	1	171.8	171.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000061328	rbm39b	338	67.8	57.3	12.0	23.7	105.0	144.1	23.98	205.0	3.09572034587
ENSDART00000110940	si:ch211-119d14.3	3	80.2	77.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000093074	wbscr22	242	73.7	65.7	18.9	36.4	96.3	136.3	40.77	53.87	0.401974108351
ENSDART00000148245	fam101b	55	19.9	16.7	7.4	12.7	25.3	35.2	NA	NA	NA
ENSDART00000130884	mcu	29	22.8	18.7	0.9	10.7	30.4	42.3	NA	NA	NA
ENSDART00000145738	adob	3	57.8	72.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000102807	sgce	2	111.6	111.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000051542	ccdc47	218	54.3	50.3	21.7	32.3	67.1	85.6	25.82	36.5	0.499407463348
ENSDART00000045040	BX323819.1	1	10.8	10.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000010311	ndufa10	51	61.4	56.5	16.2	23.8	91.5	122.3	29.76	39.43	0.405919184
ENSDART00000015765	cdc20	581	49.5	32.5	10.2	17.7	68.7	118.8	70.61	245.17	1.79583803391
ENSDART00000097459	lhcgr	1	46.4	46.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000100075	TMEM184B	144	54.1	35.5	12.1	19.4	75.9	134.4	10.35	21.14	1.030344609
ENSDART00000066677	si:ch211-140b10.6	108	63.9	37.9	10.4	16.0	99.3	166.7	NA	NA	NA
ENSDART00000033152	rab35	173	41.3	30.0	13.4	19.9	47.8	75.1	66.15	45.67	-0.534494366788
ENSDART00000026907	her11	35	28.3	17.2	6.5	10.8	29.0	45.5	NA	NA	NA
ENSDART00000104252	eaf1	16	34.8	27.0	6.5	14.8	48.5	72.6	23.61	31.25	0.404458148208
ENSDART00000081718	slc9a2	6	28.3	24.2	NA	NA	NA	NA	6.29	5.79	-0.11949666889
ENSDART00000041965	si:dkeyp-89c11.3	3	27.6	25.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000041960	ywhaz	315	89.8	87.8	45.1	66.5	111.8	137.7	82.33	418.32	2.3451168441
ENSDART00000139241	RNF38	109	40.5	22.6	5.9	11.4	55.4	95.3	9.24	20.48	1.14825095858
ENSDART00000089078	acacb	36	139.1	145.3	25.9	72.7	197.1	238.8	4.39	20.52	2.22473788607
ENSDART00000018840	msh6	49	49.7	41.7	19.2	25.1	68.6	105.5	15.87	18.17	0.195256291399
ENSDART00000125767	metap2a	2	20.1	20.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080631	leprel2	4	138.2	140.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000139944	si:dkeyp-12a9.5	1	6.9	6.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000093291	MON2	101	50.8	42.4	11.5	23.7	61.1	107.6	10.25	17.61	0.780770999438
ENSDART00000150034	pias4b	8	23.5	20.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000074430	metrnl	172	49.3	32.3	10.0	18.5	64.1	129.6	44.92	30.41	-0.56281211137
ENSDART00000131616	atp5f1	187	67.2	56.3	15.6	25.5	100.1	133.1	100.78	86.29	-0.223944078669
ENSDART00000109460	nol7	495	74.5	64.1	13.6	30.7	105.0	149.1	109.86	224.51	1.03111350915
ENSDART00000034875	sdf2	125	36.8	28.6	11.7	18.5	42.7	67.5	NA	NA	NA
ENSDART00000130328	CR925817.3	1	117.8	117.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000008959	nelfcd	55	55.2	47.5	7.0	19.8	76.4	105.6	27.36	68.25	1.31876081581
ENSDART00000048859	ascc2	18	57.8	38.2	14.4	23.6	78.6	140.8	NA	NA	NA
ENSDART00000073734	fam96b	82	40.7	29.1	9.6	17.2	47.7	91.4	NA	NA	NA
ENSDART00000048855	MTUS1	81	56.5	35.7	7.5	12.2	84.7	143.5	3.29	6.39	0.957728347212
ENSDART00000130453	ahcyl2	194	42.9	37.9	11.7	21.4	53.1	73.0	11.82	114.27	3.27314475311
ENSDART00000048850	sh3bp5a	8	71.7	46.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000048853	ube2d1a	77	25.9	18.6	4.3	10.3	28.2	54.8	25.78	63.83	1.30798238409
ENSDART00000092217	ttc13	33	28.6	30.5	16.1	17.9	34.0	45.7	6.85	5.78	-0.245034495347
ENSDART00000063662	mdh2	179	33.8	25.0	8.3	15.5	41.3	73.3	81.21	26.59	-1.61077361108
ENSDART00000151878	rab3gap2	73	36.1	34.1	12.7	21.6	44.5	58.6	8.61	15.34	0.833213340106
ENSDART00000132789	secisbp2	18	21.1	21.8	8.5	13.7	28.3	31.4	NA	NA	NA
ENSDART00000149957	bcas3	30	48.7	50.9	12.5	28.4	65.0	88.8	NA	NA	NA
ENSDART00000101447	tnfsf10l	2	71.5	71.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000132787	hyal3	1	92.7	92.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000141975	zgc:66483	118	22.9	16.3	5.4	9.9	27.4	48.1	NA	NA	NA
ENSDART00000132785	knop1	49	56.8	58.2	18.2	40.2	75.0	95.1	57.45	18.43	-1.6402508219
ENSDART00000077493	TST	30	38.3	32.7	11.7	22.7	50.9	67.8	NA	NA	NA
ENSDART00000110393	si:dkeyp-104h9.5	34	29.9	26.2	4.6	14.9	37.6	54.9	NA	NA	NA
ENSDART00000077495	polr2a	521	69.5	60.2	13.4	30.7	101.4	136.1	15.84	82.58	2.3822200831
ENSDART00000112119	bhlha15	2	93.7	93.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109601	BX085195.1	87	79.2	62.8	17.9	31.2	117.6	172.1	21.74	21.0	-0.0499626124738
ENSDART00000125358	rnf175	5	29.1	33.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128943	NRBP2	2	39.5	39.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114330	pdzrn3b	4	41.8	41.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000028219	pvalb4	1	44.4	44.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000151729	elmo1	0	NA	NA	NA	NA	NA	NA	8.22	25.87	1.654069755
ENSDART00000121503	cplx3b	5	50.7	44.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000028217	srsf3a	830	108.9	106.8	56.1	80.5	135.5	163.0	424.38	1033.43	1.28401209801
ENSDART00000103601	agbl5	25	67.0	58.6	21.3	33.7	86.2	128.3	8.33	9.83	0.238874920975
ENSDART00000058484	cnn3b	398	49.5	42.7	13.8	23.5	66.8	93.7	36.84	264.31	2.84288604292
ENSDART00000058485	rai14	13	48.5	17.0	7.1	12.4	31.7	145.2	NA	NA	NA
ENSDART00000140995	mfsd2b	2	216.0	216.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000002568	ENGASE	8	28.4	28.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000086813	AGAP2	4	67.0	16.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000046530	rab42a	4	66.5	66.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000142112	VMA21	258	61.7	52.6	15.9	34.8	81.2	118.9	NA	NA	NA
ENSDART00000089923	znf652	16	51.1	33.4	13.3	19.0	51.8	127.4	NA	NA	NA
ENSDART00000062874	atp1b3b	124	33.2	32.0	11.9	21.6	41.5	56.3	21.61	51.28	1.24669718976
ENSDART00000086753	dapk2	1	30.3	30.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000143644	zgc:91811	23	43.9	22.3	4.7	10.0	64.5	99.0	NA	NA	NA
ENSDART00000023796	dcxr	52	46.4	44.0	15.9	23.8	58.3	86.8	NA	NA	NA
ENSDART00000073936	ACVR1B	219	46.7	33.4	7.3	15.9	59.7	110.0	10.9	54.91	2.33274077628
ENSDART00000073930	notch3	120	67.3	39.9	7.2	15.2	110.0	166.4	NA	NA	NA
ENSDART00000053702	ripply3	5	79.3	71.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000009698	esrp2	116	67.4	55.8	12.4	24.6	97.0	140.3	4.94	33.01	2.74032019164
ENSDART00000101051	zgc:158856	22	20.7	18.4	10.1	12.9	25.8	40.3	NA	NA	NA
ENSDART00000101053	tp53i11a	20	21.4	16.0	9.9	11.0	28.9	41.0	NA	NA	NA
ENSDART00000131324	pygo2	174	73.3	66.3	12.3	28.7	111.3	144.6	14.3	31.21	1.12599321025
ENSDART00000003164	ppp1r8	17	79.0	78.6	13.3	32.7	110.4	154.1	NA	NA	NA
ENSDART00000003167	ak2	127	47.3	39.0	12.6	21.0	63.7	97.6	68.4	61.17	-0.161172049036
ENSDART00000008606	mettl8	7	42.9	26.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000038487	puf60b	477	60.5	49.6	10.9	18.3	92.8	128.2	93.93	216.68	1.20590808161
ENSDART00000067188	dclre1c	15	39.9	30.0	18.8	22.1	45.8	74.0	NA	NA	NA
ENSDART00000006443	gtf2a1	387	40.3	28.2	10.1	16.3	53.6	78.1	43.62	86.0	0.979346889836
ENSDART00000079591	dpm1	48	55.1	39.0	10.4	19.1	67.8	104.6	NA	NA	NA
ENSDART00000009609	eif5a	686	58.9	51.6	13.2	30.0	78.8	113.3	118.57	461.64	1.96102920304
ENSDART00000091560	tldc1	22	26.7	22.8	9.8	14.6	36.8	46.0	NA	NA	NA
ENSDART00000138318	AGO1	15	89.6	46.4	12.0	21.1	138.0	223.4	NA	NA	NA
ENSDART00000079593	slc26a1	370	46.7	36.3	9.0	15.8	71.7	97.6	NA	NA	NA
ENSDART00000048144	rbb4	652	80.5	74.5	18.9	39.9	116.5	145.7	56.19	266.09	2.24352898765
ENSDART00000126955	CABZ01057633.1	1	179.9	179.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000044876	plekha1	32	57.1	47.6	12.7	22.9	78.5	123.0	NA	NA	NA
ENSDART00000133432	atp2a3	40	49.8	47.9	14.5	22.0	65.6	95.1	NA	NA	NA
ENSDART00000114670	mrps2	55	39.9	28.1	9.4	15.6	48.9	94.4	NA	NA	NA
ENSDART00000114676	zgc:173994	7	33.2	15.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138316	zgc:66484	1	21.1	21.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114675	KLHL7	4	19.9	22.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000132913	adam19b	1	215.4	215.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000150587	asb13a.1	1	16.6	16.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000062551	cyp51	67	46.1	36.6	12.1	23.5	52.7	100.1	NA	NA	NA
ENSDART00000062552	wtap	256	72.4	60.4	16.1	26.2	108.9	141.3	53.89	102.31	0.924857672259
ENSDART00000127604	nfil3-6	3	51.0	20.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017269	parp1	92	107.6	109.6	43.9	79.8	130.7	163.0	20.72	112.66	2.44287946855
ENSDART00000017268	eml2	46	22.6	12.8	5.9	8.1	24.7	50.8	NA	NA	NA
ENSDART00000127601	wu:fj30f06	3	26.9	32.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000127600	hdac10	79	36.0	29.1	13.3	20.1	44.3	56.6	11.23	17.88	0.670988808783
ENSDART00000087219	BX294434.1	5	35.3	15.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000022688	tob1b	73	48.8	29.2	9.4	15.3	83.2	122.2	18.1	27.63	0.610245864842
ENSDART00000131145	OXSM	5	35.1	32.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000022684	cnih	309	87.3	85.8	39.4	58.3	110.7	133.5	NA	NA	NA
ENSDART00000060955	nudt18	5	21.9	22.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000060954	trmt10c	13	63.9	42.2	21.0	24.2	84.0	106.4	14.02	4.16	-1.75283091587
ENSDART00000022682	pdcd2	29	46.3	25.1	9.8	14.3	54.7	103.1	NA	NA	NA
ENSDART00000125971	gpc1b	8	25.9	12.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125970	wu:fb52c12	11	38.4	27.4	14.0	14.9	52.4	79.5	NA	NA	NA
ENSDART00000042322	map1lc3a	18	85.2	69.9	33.4	47.9	118.4	159.5	NA	NA	NA
ENSDART00000128492	CABZ01087111.1	1	210.4	210.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000022356	ppp1r7	485	39.6	30.0	12.0	19.5	47.4	74.8	21.09	261.39	3.63157294875
ENSDART00000128497	NAT14	1	42.8	42.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123076	ZNF784	93	54.5	27.7	9.7	13.9	76.6	144.8	16.28	8.24	-0.982384457083
ENSDART00000148463	snx6	46	27.3	17.1	6.2	11.8	25.5	58.6	NA	NA	NA
ENSDART00000003385	ano1	25	56.1	40.4	15.0	27.1	93.9	118.8	NA	NA	NA
ENSDART00000028072	kat2a	69	53.2	46.7	16.0	32.4	69.4	89.1	18.31	52.31	1.51445497888
ENSDART00000087151	amt	4	25.5	25.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000113376	fam13b	8	57.0	47.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114415	ascc1	44	44.9	34.8	12.8	19.2	59.7	81.7	34.03	13.82	-1.30004953558
ENSDART00000113370	b3galtla	2	17.6	17.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017191	dlx3b	4	76.4	86.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000079187	fhl1b	4	43.5	29.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000044125	C20H12orf57	106	37.0	27.7	14.7	17.8	41.8	71.7	NA	NA	NA
ENSDART00000106428	zgc:174234	2	11.1	11.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000150055	slc35b3	14	49.9	36.6	16.3	22.1	68.0	106.0	NA	NA	NA
ENSDART00000142762	C5H5orf34	10	27.6	14.4	4.1	8.4	21.7	40.2	NA	NA	NA
ENSDART00000083473	trpm5	4	137.9	146.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000150130	cacna1ab	1	25.4	25.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000144430	fdx1	557	29.8	24.6	8.3	14.2	40.1	54.8	90.5	180.6	0.99680819551
ENSDART00000149171	srp9	7	48.1	45.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000031837	zfyve9a	36	35.6	25.2	8.7	13.5	42.0	68.5	4.91	3.56	-0.463845783348
