Zebrafish 4 hpf, mock injected
Genes included in this table either have 1 or more poly(A) tags, or have RPF RPKM > 0 and RNA RPM > 10.0 for samples with mRNA-Seq and ribosome profiling data
Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
ENSDART00000143806	si:dkey-188i13.11	76	39.8	36.6	13.7	22.1	51.2	69.3	75.46	28.11	-1.42462864643
ENSDART00000099552	exosc8	129	50.4	49.7	19.4	36.8	63.8	76.7	42.38	83.7	0.981844035066
ENSDART00000035743	rrp1	335	56.4	57.2	18.8	34.7	73.6	92.7	139.49	94.97	-0.55461794065
ENSDART00000052329	ZNF408	23	42.5	40.4	21.4	28.8	55.8	69.2	10.86	2.61	-2.05690239123
ENSDART00000058970	gtpbp10	35	46.6	43.6	15.0	31.2	61.4	79.6	NA	NA	NA
ENSDART00000058971	lrrc20	2	22.8	22.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000058974	nbn	26	46.7	39.3	19.2	27.4	63.3	74.3	NA	NA	NA
ENSDART00000130340	zgc:174877	5	26.2	18.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000130342	CABZ01054396.1	42	41.5	31.6	7.1	18.2	45.6	72.5	NA	NA	NA
ENSDART00000130343	parp12a	51	40.5	32.1	13.4	18.9	50.6	89.6	NA	NA	NA
ENSDART00000048293	irf1b	1	69.4	69.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000130347	BX957278.1	3	37.8	36.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124476	tube1	42	33.0	35.5	5.0	16.9	47.7	56.6	NA	NA	NA
ENSDART00000021645	kdelc2	7	52.9	49.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000092580	rbpjb	61	37.9	34.8	1.0	21.1	54.1	68.4	NA	NA	NA
ENSDART00000024199	atp5a1	1082	37.0	32.4	10.2	18.5	49.2	67.8	497.37	161.52	-1.62260667497
ENSDART00000110059	vav3b	6	42.0	53.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000024193	FP236813.1	198	61.1	52.0	11.8	31.5	75.4	103.4	22.45	138.13	2.62123933773
ENSDART00000055473	grb2b	110	41.2	36.7	11.3	20.8	59.4	74.6	18.73	68.35	1.86759043825
ENSDART00000110056	MSANTD2	1	122.3	122.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000024627	cdh2	9	101.4	109.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000053946	cxcl12a	39	73.2	63.2	19.7	33.8	101.2	144.1	NA	NA	NA
ENSDART00000137821	micall2b	272	19.6	15.2	3.5	7.4	25.8	43.2	NA	NA	NA
ENSDART00000136428	chrne	1	62.8	62.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000077783	hmox2a	30	55.3	49.6	14.0	30.2	73.6	85.4	NA	NA	NA
ENSDART00000131434	fam135a	153	35.9	32.9	7.9	16.4	56.6	64.3	14.83	16.7	0.171329504907
ENSDART00000077785	vps26bl	43	44.2	40.9	21.0	28.1	63.4	74.9	NA	NA	NA
ENSDART00000091728	NTRK3	1	15.0	15.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000028500	nxn	76	84.4	82.1	28.2	53.1	116.4	140.2	NA	NA	NA
ENSDART00000091727	ntrk3a	11	20.3	16.3	11.8	12.8	23.6	24.4	NA	NA	NA
ENSDART00000142348	sertad2a	63	27.0	23.7	7.3	13.0	38.0	53.9	NA	NA	NA
ENSDART00000129211	zgc:92107	111	45.9	42.8	13.2	27.1	61.5	84.1	14.51	25.4	0.807780977593
ENSDART00000129745	SH2D1B	2	165.3	165.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000129214	CABZ01013938.1	381	33.1	28.6	8.9	18.9	45.7	58.9	167.1	140.31	-0.252093898808
ENSDART00000129743	BX470131.2	88	26.4	21.4	8.3	13.5	34.0	51.5	NA	NA	NA
ENSDART00000105218	khk	1	9.3	9.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000126937	wu:fb59d01	1	129.4	129.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114610	INCENP	2	-4.0	-4.0	NA	NA	NA	NA	55.1	69.91	0.343446516182
ENSDART00000113643	fbxo25	73	26.5	22.8	6.1	15.0	34.7	50.3	NA	NA	NA
ENSDART00000044896	camk2d2	2	45.5	45.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000114613	ptcd1	143	19.3	16.2	4.8	9.5	25.6	38.3	34.06	6.63	-2.36099765957
ENSDART00000114966	antxr1b	2	38.8	38.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000133497	si:dkey-250k15.4	56	33.3	33.0	12.0	17.9	44.2	54.7	NA	NA	NA
ENSDART00000114617	BX510999.1	2	22.6	22.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000020283	rpusd4	94	32.6	25.6	8.9	17.8	40.8	59.3	35.28	9.3	-1.92354793956
ENSDART00000005804	XRCC2	7	14.4	15.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000076786	CLEC19A	12	41.8	39.3	17.8	26.9	52.6	63.7	NA	NA	NA
ENSDART00000098604	adam28	1	42.2	42.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000121581	si:ch211-161m3.4	8	19.7	19.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000035710	lin7c	155	43.2	35.7	7.6	19.3	62.9	87.6	NA	NA	NA
ENSDART00000121585	cep135	57	30.6	25.1	3.4	15.0	40.2	59.9	21.48	1.6	-3.7468501831
ENSDART00000024443	CABZ01057488.1	6	61.6	43.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000035714	dnajc24	56	27.0	21.2	6.8	11.4	36.4	51.2	NA	NA	NA
ENSDART00000054653	mcm3l	8	27.6	22.5	NA	NA	NA	NA	146.87	34.0	-2.11093308634
ENSDART00000136369	BX649331.2	2	129.8	129.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000138264	si:ch211-183d21.1	7	54.5	59.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000012531	wacb	60	27.4	25.9	6.3	14.1	34.5	51.7	NA	NA	NA
ENSDART00000003674	ankmy2a	98	45.8	42.1	15.5	24.7	62.8	79.7	NA	NA	NA
ENSDART00000078877	sncga	1	55.2	55.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000091588	kmt2ba	172	38.8	32.2	13.5	19.7	52.2	74.2	18.74	27.48	0.552261051159
ENSDART00000003670	zgc:101744	892	48.6	48.3	14.6	29.2	65.5	80.1	200.87	346.51	0.786634874797
ENSDART00000091852	soga1	1	97.2	97.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000091583	ARMC10	20	34.9	32.2	9.1	19.5	46.7	62.2	NA	NA	NA
ENSDART00000145154	ccdc40	15	47.4	37.7	21.6	27.9	66.7	83.6	NA	NA	NA
ENSDART00000067161	tnpo3	189	88.9	95.8	25.3	51.2	123.3	140.6	42.65	334.22	2.97018042139
ENSDART00000145150	serpinf2a	2	67.3	67.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000123068	cacnb1	5	37.0	33.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000100727	osbpl9	97	46.2	39.1	14.2	25.6	65.7	90.6	NA	NA	NA
ENSDART00000113395	SERP1	210	51.7	47.6	12.7	25.7	70.9	96.7	NA	NA	NA
ENSDART00000067168	pdzrn4	11	38.7	32.9	8.2	11.7	52.8	73.6	NA	NA	NA
ENSDART00000052541	ccnb2	4412	35.8	29.4	9.6	17.1	47.9	69.7	696.38	1571.98	1.17463618802
ENSDART00000044426	si:dkey-240h12.4	3	33.0	35.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000052012	twf1a	268	38.2	34.1	12.9	21.6	50.9	69.0	49.05	117.72	1.26303440583
ENSDART00000105666	crp6	4	18.8	16.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000125348	id2b	6	18.1	14.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000093239	wtip	2	53.7	53.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017970	cdc34b	673	90.8	90.9	42.6	68.5	113.6	135.1	27.17	314.51	3.53301941836
ENSDART00000012457	PAOX	1	35.9	35.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000044423	magi1b	25	63.9	61.6	3.5	39.8	96.7	113.1	3.65	25.99	2.8319882647
ENSDART00000017975	rps18	958	53.8	53.3	29.3	41.7	63.7	77.7	877.55	36.91	-4.57139768522
ENSDART00000090675	ARHGAP35	27	37.8	31.4	12.3	15.4	49.2	81.7	NA	NA	NA
ENSDART00000009932	ints6	111	32.3	27.2	5.8	14.9	47.2	59.7	NA	NA	NA
ENSDART00000009936	tlk1b	82	77.2	82.7	19.4	48.6	105.4	124.3	33.58	57.84	0.784465322014
ENSDART00000007777	NPAS3	22	34.4	28.8	8.5	13.2	39.8	89.1	NA	NA	NA
ENSDART00000128161	kdm4b	145	58.5	55.3	20.6	32.9	82.5	103.3	25.55	78.69	1.62285701716
ENSDART00000141094	si:dkeyp-3f10.11	1	38.5	38.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128166	HIST1H4J	5	14.3	15.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000134146	MTSS1	174	44.4	35.4	9.8	24.1	58.1	87.7	NA	NA	NA
ENSDART00000045763	keap1a	12	44.6	38.2	18.6	22.7	53.8	80.0	NA	NA	NA
ENSDART00000056619	zgc:103625	1	60.6	60.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000151698	syt3	1	35.9	35.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000067290	PYURF	104	36.8	35.7	12.1	22.8	48.5	66.5	NA	NA	NA
ENSDART00000067293	cnbpa	597	95.1	97.4	36.8	66.4	122.6	148.5	115.95	672.6	2.53624595888
ENSDART00000151693	oxnad1	12	53.5	60.3	21.4	39.3	71.0	75.3	NA	NA	NA
ENSDART00000151697	ubn2	239	48.5	45.8	12.0	25.7	67.7	86.2	30.21	22.74	-0.409793929836
ENSDART00000074604	cisd2	97	52.8	47.4	16.4	25.0	76.0	94.0	NA	NA	NA
ENSDART00000151695	INTS4	56	40.2	38.2	12.5	25.4	55.6	70.0	NA	NA	NA
ENSDART00000135435	rbm39a	65	91.2	89.6	20.6	53.6	126.5	159.0	28.1	215.17	2.93683490912
ENSDART00000025713	akap1b	227	40.8	34.9	9.9	19.5	56.1	78.3	80.11	39.26	-1.02892217033
ENSDART00000130917	coil	116	40.9	36.3	13.1	21.5	52.5	78.7	109.18	18.1	-2.59264699978
ENSDART00000025285	drg2	157	38.1	35.7	4.2	11.4	54.8	73.3	55.81	49.82	-0.16379862481
ENSDART00000025719	ism1	4	97.6	89.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000148066	znf395b	112	23.3	21.4	5.1	11.2	32.1	46.4	NA	NA	NA
ENSDART00000137486	klhl21	14	40.6	41.8	11.9	32.2	48.3	62.6	NA	NA	NA
ENSDART00000042056	phb2	236	38.1	34.4	10.8	19.2	50.1	71.3	42.38	180.04	2.08686197701
ENSDART00000012234	syap1	125	38.9	30.4	4.1	14.1	53.3	78.3	32.57	26.13	-0.317836595076
ENSDART00000012232	pdss2	107	37.0	34.8	12.2	18.6	49.8	65.6	NA	NA	NA
ENSDART00000043039	fam84b	63	37.4	38.6	8.0	22.7	51.4	58.6	NA	NA	NA
ENSDART00000077998	cgna	53	25.3	19.1	3.1	10.5	33.1	63.5	NA	NA	NA
ENSDART00000029366	zgc:66447	16	37.7	42.4	11.6	24.1	46.7	52.2	NA	NA	NA
ENSDART00000029364	ak5l	1	19.1	19.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000090186	si:ch211-238n5.4	8	32.8	29.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000097673	ARFGAP1	45	40.0	35.5	13.2	19.7	51.4	67.8	33.49	54.62	0.705698938059
ENSDART00000144570	smtnb	9	52.3	59.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000080110	c1qtnf3	30	57.7	55.5	16.3	29.8	78.5	97.9	NA	NA	NA
ENSDART00000080441	zgc:66443	537	46.1	42.5	15.2	26.2	62.8	78.6	100.85	147.11	0.54468423511
ENSDART00000080114	rnf103	215	34.7	27.8	12.3	17.5	44.1	67.5	NA	NA	NA
ENSDART00000088469	kdm6a	35	31.7	21.7	11.4	18.8	46.5	58.4	5.35	4.41	-0.278760235731
ENSDART00000111019	RABL6	50	66.9	60.3	23.3	38.3	77.8	121.4	27.15	22.78	-0.253184450984
ENSDART00000111018	NGEF	84	30.1	25.5	5.6	12.9	40.2	54.8	NA	NA	NA
ENSDART00000003097	RHOU	10	17.0	14.2	4.5	10.1	23.7	38.5	NA	NA	NA
ENSDART00000006579	saal1	110	60.1	54.5	18.4	38.2	80.2	93.6	21.7	84.49	1.96108555548
ENSDART00000111014	myca	5	27.3	17.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000128726	eef1a1a	1	8.8	8.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000151209	cdkn2d	3	46.0	26.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000011183	prkacba	1	76.7	76.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108628	ANO8	3	61.1	74.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108629	LRCH1	34	35.1	20.8	3.7	11.7	48.4	96.9	NA	NA	NA
ENSDART00000147707	camsap1b	128	32.1	23.9	7.9	13.3	42.0	74.0	NA	NA	NA
ENSDART00000108625	CU181898.3	2	64.6	64.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000108626	eif4h	362	71.1	71.8	23.4	49.8	93.7	112.6	45.44	424.8	3.22474902619
ENSDART00000148603	acsl5	34	44.3	39.8	18.4	23.1	59.9	77.9	NA	NA	NA
ENSDART00000059837	fundc1	48	50.6	53.9	10.3	18.8	71.0	92.8	NA	NA	NA
ENSDART00000147009	si:dkey-251i10.2	1	114.4	114.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000112934	FOLR4	1	12.4	12.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000065293	usp5	8	53.2	34.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000045588	cyp27a7	1	18.1	18.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000147001	si:dkeyp-72h1.1	1	-7.0	-7.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000124873	CU915778.2	42	96.0	108.1	24.8	66.4	127.5	147.2	NA	NA	NA
ENSDART00000140051	cica	28	34.1	27.0	10.1	16.6	47.0	61.5	NA	NA	NA
ENSDART00000112288	ankib1b	104	28.8	23.0	5.3	12.3	38.7	56.2	NA	NA	NA
ENSDART00000147007	mrps31	97	37.0	34.7	15.2	20.3	48.9	62.8	48.86	19.18	-1.34905114325
ENSDART00000127022	CU462878.1	52	32.2	24.9	6.2	13.5	43.8	76.7	NA	NA	NA
ENSDART00000060469	gemin4	47	49.0	46.7	21.0	35.0	59.8	77.9	12.45	27.81	1.15945800239
ENSDART00000060466	si:dkey-241l7.6	202	12.7	10.2	-0.3	4.1	19.2	29.0	NA	NA	NA
ENSDART00000087148	cbln4	2	33.6	33.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000039717	fam49ba	156	92.5	90.2	44.9	63.4	111.5	145.7	25.33	146.4	2.53099657146
ENSDART00000147900	rnmtl1a	10	20.4	23.8	3.6	8.6	30.7	31.6	NA	NA	NA
ENSDART00000042928	FUK	1	31.8	31.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000104137	ches1	18	33.5	29.5	14.4	21.8	42.6	56.5	18.61	27.15	0.544874142633
ENSDART00000099235	rnf44	52	35.8	34.8	8.6	16.8	52.7	62.8	12.81	36.34	1.50428794389
ENSDART00000113889	ifi35	1	45.6	45.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000042218	pafah1b1a	338	49.4	43.8	14.3	28.6	66.4	88.7	75.44	51.3	-0.556370850181
ENSDART00000114669	DPY19L3	2	32.6	32.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000061738	ELMO3	10	26.8	29.4	7.8	12.9	39.6	41.7	NA	NA	NA
ENSDART00000061739	hsd11b3a	5	36.6	21.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000041711	gspt1	19	73.0	71.1	50.8	58.7	85.8	105.3	NA	NA	NA
ENSDART00000061736	si:dkey-4e7.3	6	37.0	37.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000041861	syt1a	3	44.9	50.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017391	zc3h7a	30	55.8	42.3	22.0	29.2	83.7	108.3	26.98	146.61	2.44202125702
ENSDART00000037371	ppp1r13ba	9	49.8	50.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000017422	tbc1d17	77	27.4	21.9	5.2	11.4	38.7	52.4	NA	NA	NA
ENSDART00000023859	atp6v0ca	331	36.1	30.4	7.9	14.3	49.9	75.5	42.58	86.85	1.02834989915
ENSDART00000127329	gtf3c3	13	17.0	16.6	4.0	7.0	22.3	27.3	NA	NA	NA
ENSDART00000043345	zgc:136474	87	86.6	64.0	11.8	20.9	140.5	190.8	20.45	31.61	0.628280192075
ENSDART00000127321	fkbp3	82	44.4	41.7	18.7	28.1	58.1	72.6	NA	NA	NA
ENSDART00000136168	ptpn2a	54	46.7	41.7	11.5	20.4	55.3	107.8	NA	NA	NA
ENSDART00000097871	elp5	43	32.7	24.8	8.5	18.7	44.2	66.4	NA	NA	NA
ENSDART00000017427	rnpc3	11	34.3	23.2	9.2	18.2	43.8	66.8	10.95	6.09	-0.846416736582
ENSDART00000102563	phf10	59	50.0	35.9	11.2	23.0	68.7	110.4	11.55	27.49	1.25101405521
ENSDART00000074553	pptc7b	42	36.6	33.0	-5.3	14.0	54.0	80.9	NA	NA	NA
ENSDART00000126334	zgc:101583	12	51.4	52.2	18.9	39.4	65.7	82.5	NA	NA	NA
ENSDART00000126332	nprl3	29	34.6	30.8	11.3	24.6	46.5	60.4	NA	NA	NA
ENSDART00000054417	zgc:113229	1	18.8	18.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054416	dyrk1ab	129	40.8	34.1	11.3	20.2	55.0	81.7	24.35	20.79	-0.228032014111
ENSDART00000054410	med19a	104	58.8	61.3	19.2	38.9	78.6	93.8	94.74	63.52	-0.576762759438
ENSDART00000043688	si:dkey-241l7.2	35	25.8	17.8	4.3	7.2	37.0	58.4	NA	NA	NA
ENSDART00000027417	zgc:171704	16	103.5	115.2	34.4	66.9	127.7	153.3	NA	NA	NA
ENSDART00000014222	tcea2	10	70.1	74.5	23.8	39.4	91.6	113.3	NA	NA	NA
ENSDART00000124666	rgs20	6	17.2	17.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000149260	nt5c3a	33	54.1	52.7	24.1	33.4	67.7	87.0	NA	NA	NA
ENSDART00000125124	rpl6	652	37.4	35.8	11.8	18.2	53.6	65.1	524.49	18.12	-4.85526040594
ENSDART00000124661	papss2a	79	31.6	23.7	9.1	13.5	43.2	73.0	NA	NA	NA
ENSDART00000057525	dnajb12a	223	42.2	38.5	11.3	21.5	59.1	79.1	NA	NA	NA
ENSDART00000062556	sod2	83	39.3	38.8	12.5	23.5	55.6	63.6	57.12	75.42	0.400951171113
ENSDART00000103146	hoxc11a	3	87.3	84.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000110862	rbm24a	93	33.6	22.5	7.3	11.7	45.3	82.2	NA	NA	NA
ENSDART00000122209	ptena	120	33.1	28.4	8.4	15.4	45.4	64.8	48.81	4.32	-3.49807353423
ENSDART00000093376	usp8	118	48.1	44.5	14.8	24.4	65.7	88.4	25.77	14.88	-0.792318010752
ENSDART00000102472	dars	72	39.3	39.8	12.2	25.5	50.3	61.7	20.58	69.75	1.76095023471
ENSDART00000149893	si:dkey-114c15.7	7	39.9	41.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000056672	pigp	28	42.0	33.6	16.3	21.6	51.0	62.7	NA	NA	NA
ENSDART00000149896	als2b	66	70.7	70.7	35.9	54.6	89.0	99.9	NA	NA	NA
ENSDART00000115049	mych	729	56.5	45.4	8.7	19.5	81.1	125.2	124.88	238.59	0.933991134332
ENSDART00000050902	polr2j	31	48.9	51.4	15.4	32.1	69.3	79.0	73.83	207.75	1.49256941337
ENSDART00000128127	CU929431.1	12	55.0	26.3	3.7	10.4	75.5	146.8	NA	NA	NA
ENSDART00000056679	e2f5	29	18.9	11.0	2.4	5.6	25.6	47.0	NA	NA	NA
ENSDART00000087823	adcy8	41	30.9	24.9	13.5	16.4	37.9	52.0	NA	NA	NA
ENSDART00000126749	CU570691.1	2	132.9	132.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000063347	slc1a3b	1	102.9	102.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000013465	tbx6	1	44.1	44.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000126741	serf2	530	109.0	110.1	65.4	89.7	131.3	151.2	406.59	592.98	0.544408713623
ENSDART00000036531	gnai1	3	105.5	99.3	NA	NA	NA	NA	NA	NA	NA
ENSDART00000146061	psmd5	24	35.2	25.7	10.7	21.0	33.4	40.2	NA	NA	NA
ENSDART00000082375	CABZ01076275.1	1	109.8	109.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000103307	cyp24a1	7	98.8	136.5	NA	NA	NA	NA	NA	NA	NA
ENSDART00000146067	sclt1	38	49.7	47.9	23.5	32.1	67.7	81.5	36.28	13.23	-1.45536139425
ENSDART00000092356	neto1	3	59.2	38.6	NA	NA	NA	NA	NA	NA	NA
ENSDART00000092357	SGSM2	6	58.4	46.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000151973	fam196ab	1	11.8	11.8	NA	NA	NA	NA	NA	NA	NA
ENSDART00000082379	spcs1	12	32.8	30.3	14.9	22.7	43.6	46.6	NA	NA	NA
ENSDART00000020967	ck2a2a	155	43.9	42.0	10.7	22.8	55.5	77.2	NA	NA	NA
ENSDART00000004655	sps2	162	105.5	109.3	58.2	87.5	126.2	144.1	20.99	56.61	1.43135475703
ENSDART00000077209	tpra1	70	34.9	36.0	8.7	19.3	49.4	57.9	NA	NA	NA
ENSDART00000073527	spty2d1	86	30.4	25.8	5.8	14.2	42.8	59.0	63.1	48.22	-0.388008354267
ENSDART00000077200	eif4ebp3	12	94.2	98.4	54.8	59.3	123.5	130.2	NA	NA	NA
ENSDART00000040409	ppa1b	299	41.7	35.0	10.4	18.6	59.2	83.4	66.97	71.61	0.0966460990908
ENSDART00000143120	si:dkey-147f3.4	2	31.0	31.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000143121	tpx2	529	45.8	37.3	12.6	21.6	58.4	88.0	114.75	440.39	1.94028755615
ENSDART00000074450	morc3b	23	110.7	110.6	27.4	80.8	144.7	168.2	NA	NA	NA
ENSDART00000143127	si:dkey-154p10.3	30	34.5	33.7	15.3	25.5	44.2	53.7	13.55	2.61	-2.37617113967
ENSDART00000040405	snd1	133	50.2	49.1	16.8	28.8	67.5	89.6	34.2	59.28	0.793549122533
ENSDART00000105818	guk1a	15	58.5	56.6	17.0	27.2	73.5	116.1	NA	NA	NA
ENSDART00000057039	taf4b	17	39.0	37.7	18.6	26.2	46.7	59.5	NA	NA	NA
ENSDART00000083397	zgc:165555	156	12.1	-7.9	-12.3	-10.0	2.1	101.0	NA	NA	NA
ENSDART00000134444	ubr5	95	93.3	91.5	27.5	55.1	121.9	148.0	23.55	106.12	2.17189761573
ENSDART00000013604	lemd3	197	66.6	58.7	13.3	33.8	94.0	125.7	25.77	132.88	2.3663595361
ENSDART00000134448	l3mbtl1b	84	61.5	56.5	23.5	41.3	81.0	105.9	6.88	49.46	2.84578176969
ENSDART00000130281	ciita	1	78.9	78.9	NA	NA	NA	NA	NA	NA	NA
ENSDART00000065199	ZFP36	5	20.1	26.4	NA	NA	NA	NA	NA	NA	NA
ENSDART00000005329	mark2b	91	56.5	50.9	12.7	30.6	79.9	107.1	NA	NA	NA
ENSDART00000076157	rab24	89	36.6	30.0	12.1	18.9	42.9	57.0	NA	NA	NA
ENSDART00000079645	zgc:174164	48	21.8	17.5	5.9	8.0	28.8	51.8	NA	NA	NA
ENSDART00000005496	kctd9	10	51.6	51.1	26.7	38.3	68.6	82.0	NA	NA	NA
ENSDART00000005326	ttc5	62	40.4	38.7	12.6	20.4	51.4	70.9	NA	NA	NA
ENSDART00000055324	rcn3	10	44.2	48.2	15.7	27.3	60.1	74.4	NA	NA	NA
ENSDART00000055325	psmb7	129	49.6	46.0	14.8	23.8	61.4	93.2	59.92	89.65	0.581265959297
ENSDART00000062682	adipor1b	107	62.8	63.6	22.2	40.0	83.8	103.0	34.24	66.22	0.951584308996
ENSDART00000056926	tsnax	45	52.5	49.3	14.8	33.2	67.0	92.5	NA	NA	NA
ENSDART00000048449	MTRF1	60	36.2	33.0	16.4	24.0	46.3	58.7	NA	NA	NA
ENSDART00000132699	cast	114	56.6	53.0	17.4	30.9	77.8	100.5	33.5	45.13	0.42992568298
ENSDART00000141873	zc3h18	66	69.9	77.8	18.0	45.6	100.8	115.2	30.38	121.98	2.00545084606
ENSDART00000141877	kcnk10a	4	49.2	44.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000009499	whsc1	306	63.1	62.5	21.4	36.7	86.4	111.4	43.49	174.07	2.00091197
ENSDART00000122624	CU638740.3	12	31.2	28.9	5.1	16.7	38.6	64.2	NA	NA	NA
ENSDART00000153194	ARHGEF15	24	42.9	41.1	11.7	28.5	60.0	70.3	9.02	7.36	-0.293421667198
ENSDART00000088425	clasrp	73	41.0	39.6	12.6	22.0	54.7	73.8	13.67	19.09	0.481803859798
ENSDART00000109219	rem2	3	62.6	67.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000057258	slc12a5a	2	36.7	36.7	NA	NA	NA	NA	NA	NA	NA
ENSDART00000058565	pttg1ipb	481	48.3	45.1	15.4	27.0	66.3	87.7	65.19	124.15	0.929361681162
ENSDART00000058564	mcm4	267	80.3	80.4	31.2	53.9	107.0	126.5	44.25	302.38	2.77261335976
ENSDART00000057254	nfyba	276	109.8	110.9	58.6	84.9	134.0	156.7	50.36	382.77	2.92612757335
ENSDART00000122627	oaz1b	240	51.6	48.4	12.6	29.9	68.5	92.3	NA	NA	NA
ENSDART00000045574	shisa2	1138	45.6	25.1	6.4	12.0	66.0	115.7	82.89	199.17	1.26473038971
ENSDART00000088914	amotl2a	135	40.1	21.9	6.1	13.2	43.7	122.4	18.46	13.39	-0.463246592321
ENSDART00000057250	cacna2d2	1	29.1	29.1	NA	NA	NA	NA	NA	NA	NA
ENSDART00000130131	sult6b1	40	110.2	110.2	76.9	94.7	128.4	138.4	NA	NA	NA
ENSDART00000005145	asz1	259	31.7	29.1	13.2	20.0	41.1	53.6	NA	NA	NA
ENSDART00000129682	ppp6r3	250	54.0	50.0	16.4	29.4	72.2	97.7	79.62	176.57	1.14903746719
ENSDART00000102148	pl10	416	78.7	81.8	17.3	39.6	111.0	135.7	132.21	814.86	2.62372091069
ENSDART00000005140	med27	232	51.3	50.3	23.4	38.2	65.2	79.6	24.53	155.78	2.66689088417
ENSDART00000005143	mycb	19	61.4	51.8	29.2	37.3	69.5	119.3	NA	NA	NA
ENSDART00000130138	acads	45	29.6	24.9	7.1	16.8	34.6	44.5	22.36	6.29	-1.82978826596
ENSDART00000097455	fam167aa	4	30.1	29.0	NA	NA	NA	NA	NA	NA	NA
ENSDART00000054807	lhx9	1	72.2	72.2	NA	NA	NA	NA	NA	NA	NA
ENSDART00000109941	CXXC5	2	105.6	105.6	NA	NA	NA	NA	NA	NA	NA
